Name,State,Phone Number,Location,Full Address,Opening hours
McDonald's,"San Antonio, TX 78212",(210) 227-5007,https://www.google.com/maps?cid=6332844607915417279,"721 San Pedro Ave, San Antonio, TX 78212","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Seguin, TX 78155",(830) 379-0076,https://www.google.com/maps?cid=14976436335581556123,"1811 I 10 W, Seguin, TX 78155","Friday:[6AM-1AM], Saturday:[6AM-1AM], Sunday:[6AM-11PM], Monday:[6AM-11PM], Tuesday:[6AM-11PM], Wednesday:[6AM-11PM], Thursday:[6AM-11PM]"
McDonald's,"Dallas, TX 75229",(972) 243-7833,https://www.google.com/maps?cid=17658472964249811932,"2475 Royal Ln, Dallas, TX 75229","Friday:[5AM-1:30AM], Saturday:[5AM-1:30AM], Sunday:[6AM-11:30PM], Monday:[5AM-11PM], Tuesday:[5AM-11:30PM], Wednesday:[5AM-11:30PM], Thursday:[5AM-11:30PM]"
McDonald's,"Canyon Lake, TX 78133",(830) 227-5650,https://www.google.com/maps?cid=12156874073889272331,"8036 FM2673, Canyon Lake, TX 78133","Friday:[6AM-11PM], Saturday:[6AM-11PM], Sunday:[6AM-11PM], Monday:[6AM-11PM], Tuesday:[6AM-11PM], Wednesday:[6AM-12AM], Thursday:[6AM-12AM]"
McDonald's,"Childress, TX 79201",(940) 937-2936,https://www.google.com/maps?cid=3210959737560130009,"2111 Ave F NW US 287, Childress, TX 79201","Friday:[5AM-11PM], Saturday:[5AM-11PM], Sunday:[6AM-10PM], Monday:[6AM-10PM], Tuesday:[6AM-10PM], Wednesday:[6AM-10PM], Thursday:[6AM-10PM]"
McDonald's,"Beaumont, TX 77706",(409) 898-3552,https://www.google.com/maps?cid=3235307794146276712,"4515 Dowlen Rd, Beaumont, TX 77706","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Grand Prairie, TX 75050",(972) 266-3811,https://www.google.com/maps?cid=12819539402875816369,"813 E Main St, Grand Prairie, TX 75050","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Brownwood, TX 76801",(325) 641-1408,https://www.google.com/maps?cid=8461730523093918227,"204 E Commerce St, Brownwood, TX 76801","Friday:[4AM-3AM], Saturday:[4AM-3AM], Sunday:[4AM-1AM], Monday:[5AM-12AM], Tuesday:[4AM-1AM], Wednesday:[4AM-1AM], Thursday:[4AM-1AM]"
McDonald's,"Irving, TX 75038",(972) 717-3141,https://www.google.com/maps?cid=16929773390547337028,"4959 N O'Connor Rd, Irving, TX 75038","Friday:[5:30AM-11PM], Saturday:[5:30AM-11PM], Sunday:[5:30AM-11PM], Monday:[5:30AM-11PM], Tuesday:[5:30AM-11PM], Wednesday:[5:30AM-11PM], Thursday:[5:30AM-11PM]"
McDonald's,"Cleburne, TX 76031",(817) 202-9013,https://www.google.com/maps?cid=13842263208052645409,"2206 N Main St, Cleburne, TX 76031","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Harker Heights, TX 76548",(254) 690-7050,https://www.google.com/maps?cid=786003883723513142,"630 Indian Trail, Harker Heights, TX 76548","Friday:[5AM-12AM], Saturday:[Open 24 hours], Sunday:[4AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Stephenville, TX 76401",(254) 965-3777,https://www.google.com/maps?cid=18404144933013344497,"1416 W Washington St, Stephenville, TX 76401","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Killeen, TX 76541",(254) 634-7300,https://www.google.com/maps?cid=16264880636303263802,"109 E Rancier Ave, Killeen, TX 76541","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"San Angelo, TX 76903",(325) 227-8504,https://www.google.com/maps?cid=8765873856995243899,"520 N Bryant Blvd, San Angelo, TX 76903","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Austin, TX 78758",(512) 837-8616,https://www.google.com/maps?cid=16877765332209687248,"2608 W Braker Ln W, Austin, TX 78758","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"North Richland Hills, TX 76180",(817) 281-8888,https://www.google.com/maps?cid=671258800973313122,"5140 Rufe Snow Dr, North Richland Hills, TX 76180","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Irving, TX 75062",(972) 438-4883,https://www.google.com/maps?cid=957013676558804251,"1308 E Airport Fwy, Irving, TX 75062","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Eastland, TX 76448",(254) 629-3613,https://www.google.com/maps?cid=17400797024808418744,"1490 E Main St, Eastland, TX 76448","Friday:[5AM-12AM], Saturday:[Open 24 hours], Sunday:[4AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Dallas, TX 75206",(214) 827-6800,https://www.google.com/maps?cid=3703891244392805613,"5403 Ross Ave, Dallas, TX 75206","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Cedar Park, TX 78613",(512) 336-1999,https://www.google.com/maps?cid=10839597960071394577,"1410 Cypress Creek Road, Cedar Park, TX 78613","Friday:[5AM-10PM], Saturday:[5AM-10PM], Sunday:[5AM-10PM], Monday:[5AM-10PM], Tuesday:[5AM-10PM], Wednesday:[5AM-10PM], Thursday:[5AM-10PM]"
McDonald's,"Azle, TX 76020",(817) 444-1696,https://www.google.com/maps?cid=6116268101657382719,"597 NW Pkwy St, Azle, TX 76020","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Roma, TX 78584",(956) 849-1045,https://www.google.com/maps?cid=7844210466307406789,"104 E Grant St, Roma, TX 78584","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Waco, TX 76712",(254) 666-5743,https://www.google.com/maps?cid=13956092535174746301,"913 Hewitt Dr, Waco, TX 76712","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Jarrell, TX 76537",(512) 746-2180,https://www.google.com/maps?cid=16022935309691283963,"11640 N I-35 N, Jarrell, TX 76537","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Temple, TX 76502",(254) 773-3000,https://www.google.com/maps?cid=4713812967464543410,"3814 S General Bruce Dr, Temple, TX 76502","Friday:[6AM-11PM], Saturday:[6AM-11PM], Sunday:[6AM-11PM], Monday:[6AM-12AM], Tuesday:[6AM-11PM], Wednesday:[6AM-11PM], Thursday:[6AM-11PM]"
McDonald's,"Abilene, TX 79603",(325) 673-6564,https://www.google.com/maps?cid=12087160490630313785,"3602 N 1st St, Abilene, TX 79603","Friday:[6AM-2AM], Saturday:[6AM-2AM], Sunday:[6AM-1AM], Monday:[6AM-1AM], Tuesday:[6AM-1AM], Wednesday:[6AM-1AM], Thursday:[6AM-1AM]"
McDonald's,"Benbrook, TX 76126",(817) 249-2773,https://www.google.com/maps?cid=5175600517048537855,"8516 Hwy 377 S, Benbrook, TX 76126","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Fort Worth, TX 76109",(817) 921-2202,https://www.google.com/maps?cid=7799884962347549811,"3012 W Berry St, Fort Worth, TX 76109","Friday:[5AM-1AM], Saturday:[5AM-1AM], Sunday:[6AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Beaumont, TX 77706",(409) 866-7272,https://www.google.com/maps?cid=1946427824896627804,"6380 Phelan Blvd, Beaumont, TX 77706","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Midland, TX 79701",(432) 687-1705,https://www.google.com/maps?cid=8180777105325414393,"2307 Rankin Hwy, Midland, TX 79701","Friday:[5AM-1AM], Saturday:[5AM-1AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Houston, TX 77070",(281) 370-0000,https://www.google.com/maps?cid=8372830944305999622,"21189 Tomball Pkwy, Houston, TX 77070","Friday:[4:30AM-1AM], Saturday:[4:30AM-1AM], Sunday:[4:30AM-12AM], Monday:[4:30AM-12AM], Tuesday:[4:30AM-12AM], Wednesday:[4:30AM-12AM], Thursday:[4:30AM-12AM]"
McDonald's,"Mt Pleasant, TX 75455",(903) 572-8393,https://www.google.com/maps?cid=3684955457320647147,"102 Cedar St, Mt Pleasant, TX 75455","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,U.S. Hwy 190,(254) 699-1659,https://www.google.com/maps?cid=5083231171771750134,"2102 Business, U.S. Hwy 190, Killeen, TX 76541","Friday:[5AM-12AM], Saturday:[Open 24 hours], Sunday:[4AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Killeen, TX 76542",(254) 200-0650,https://www.google.com/maps?cid=14875681815708929410,"4622 S Fort Hood St, Killeen, TX 76542","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Keller, TX 76248",(817) 741-1811,https://www.google.com/maps?cid=8653805201023485398,"12540 N Beach St, Keller, TX 76248","Friday:[5AM-1AM], Saturday:[5AM-1AM], Sunday:[6AM-1AM], Monday:[5AM-1AM], Tuesday:[5AM-1AM], Wednesday:[5AM-1AM], Thursday:[5AM-1AM]"
McDonald's,"Midland, TX 79701",(432) 520-3044,https://www.google.com/maps?cid=6798001187019925077,"1111 Andrews Hwy, Midland, TX 79701","Friday:[5AM-1AM], Saturday:[5AM-1AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Clute, TX 77531",(979) 297-3824,https://www.google.com/maps?cid=5593545772615153670,"1028 Dixie Dr, Clute, TX 77531","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Waskom, TX 75692",(903) 687-2445,https://www.google.com/maps?cid=12599516857934189037,"510 North I-20 East, Waskom, TX 75692","Friday:[6AM-11PM], Saturday:[6AM-11PM], Sunday:[6AM-11PM], Monday:[6AM-11PM], Tuesday:[6AM-11PM], Wednesday:[6AM-11PM], Thursday:[6AM-11PM]"
McDonald's,"Garland, TX 75044",(972) 530-3430,https://www.google.com/maps?cid=16754121308975985349,"190 N Shiloh Rd, Garland, TX 75044","Friday:[4:30AM-1AM], Saturday:[4:30AM-1AM], Sunday:[4:30AM-12AM], Monday:[4:30AM-12AM], Tuesday:[4:30AM-12AM], Wednesday:[4:30AM-12AM], Thursday:[4:30AM-12AM]"
McDonald's,"Fort Stockton, TX 79735",(432) 336-9705,https://www.google.com/maps?cid=6547045015835030990,"1500 US Hwy 285, Fort Stockton, TX 79735","Friday:[6AM-11PM], Saturday:[6AM-11PM], Sunday:[6AM-11PM], Monday:[6AM-11PM], Tuesday:[6AM-11PM], Wednesday:[6AM-11PM], Thursday:[6AM-11PM]"
McDonald's,"Killeen, TX 76549",(254) 501-9165,https://www.google.com/maps?cid=9157185330851396882,"3700 Clear Creek Rd, Killeen, TX 76549","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Austin, TX 78752",(512) 837-9336,https://www.google.com/maps?cid=9201401710184133602,"1024 E Anderson Ln, Austin, TX 78752","Friday:[5AM-11PM], Saturday:[5AM-11PM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Austin, TX 78726",(512) 996-9449,https://www.google.com/maps?cid=12641874280195450454,"7409 N FM 620, Austin, TX 78726","Friday:[5:30AM-2AM], Saturday:[5:30AM-1AM], Sunday:[5:30AM-1AM], Monday:[5:30AM-1AM], Tuesday:[5:30AM-1AM], Wednesday:[5:30AM-1AM], Thursday:[5:30AM-2AM]"
McDonald's,"Austin, TX 78750",(512) 335-8065,https://www.google.com/maps?cid=14083023986535117911,"13749 N US Hwy 183, Austin, TX 78750","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Plano, TX 75093",(972) 250-2349,https://www.google.com/maps?cid=198587821143427170,"6220 W Park Blvd, Plano, TX 75093","Friday:[5AM-11PM], Saturday:[6AM-11PM], Sunday:[6AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Brownfield, TX 79316",(806) 637-8929,https://www.google.com/maps?cid=14861693655669687922,"304 Lubbock Rd, Brownfield, TX 79316","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[4AM-12AM], Monday:[4AM-12AM], Tuesday:[4AM-12AM], Wednesday:[4AM-12AM], Thursday:[4AM-12AM]"
McDonald's,"Georgetown, TX 78628",(512) 863-9922,https://www.google.com/maps?cid=11137628686112025991,"4418 Williams Dr, Georgetown, TX 78628","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-1AM], Thursday:[5AM-1AM]"
McDonald's,"Granbury, TX 76048",(817) 573-0206,https://www.google.com/maps?cid=17980018708666097433,"1101 S Morgan St, Granbury, TX 76048","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Kenedy, TX 78119",(830) 583-3700,https://www.google.com/maps?cid=14147800949929639441,"109 N Sunset Strip St, Kenedy, TX 78119","Friday:[5AM-2AM], Saturday:[5AM-2AM], Sunday:[5AM-2AM], Monday:[5AM-2AM], Tuesday:[5AM-2AM], Wednesday:[5AM-2AM], Thursday:[5AM-2AM]"
McDonald's,"Dripping Springs, TX 78620",(512) 858-9920,https://www.google.com/maps?cid=13022371859320179275,"333 E Highway 290, Dripping Springs, TX 78620","Friday:[5AM-10PM], Saturday:[5AM-10PM], Sunday:[5AM-10PM], Monday:[5AM-10PM], Tuesday:[5AM-10PM], Wednesday:[5AM-10PM], Thursday:[5AM-10PM]"
McDonald's,"Fort Worth, TX 76112",(817) 801-3062,https://www.google.com/maps?cid=10274538832873994972,"1420 Eastchase Pkwy, Fort Worth, TX 76112","Friday:[5AM-12AM], Saturday:[Open 24 hours], Sunday:[4AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Plano, TX 75075",(972) 596-6123,https://www.google.com/maps?cid=1264134770207418743,"4925 W Park Blvd, Plano, TX 75075","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5:30AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Kerrville, TX 78028",(830) 895-7707,https://www.google.com/maps?cid=14623513288989149412,"1308 Junction Hwy, Kerrville, TX 78028","Friday:[6AM-11PM], Saturday:[6AM-11PM], Sunday:[6AM-11PM], Monday:[6AM-11PM], Tuesday:[6AM-11PM], Wednesday:[6AM-11PM], Thursday:[6AM-11PM]"
McDonald's,"Temple, TX 76502",(254) 771-9901,https://www.google.com/maps?cid=1702262821779846406,"6811 W Adams Ave, Temple, TX 76502","Friday:[6AM-12AM], Saturday:[6AM-12AM], Sunday:[6AM-12AM], Monday:[6AM-12AM], Tuesday:[6AM-12AM], Wednesday:[6AM-12AM], Thursday:[6AM-12AM]"
McDonald's,"Temple, TX 76501",(254) 778-0314,https://www.google.com/maps?cid=14090189097065253879,"1601 W Adams Ave, Temple, TX 76501","Friday:[6AM-12AM], Saturday:[6AM-12AM], Sunday:[6AM-12AM], Monday:[6AM-12AM], Tuesday:[6AM-12AM], Wednesday:[6AM-12AM], Thursday:[6AM-12AM]"
McDonald's,"Austin, TX 78735",(512) 892-8780,https://www.google.com/maps?cid=7583915454773750211,"5017 E Hwy 290, Austin, TX 78735","Friday:[7AM-10PM], Saturday:[7AM-10PM], Sunday:[7AM-10PM], Monday:[7AM-10PM], Tuesday:[7AM-10PM], Wednesday:[7AM-10PM], Thursday:[7AM-10PM]"
McDonald's,"Dallas, TX 75287",(972) 733-4494,https://www.google.com/maps?cid=11557559822923912565,"17606 Midway Rd, Dallas, TX 75287","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Carrollton, TX 75007",(972) 492-8727,https://www.google.com/maps?cid=16109265408797970575,"1050 W Frankford Rd, Carrollton, TX 75007","Thursday:[6AM-4AM], Friday:[6AM-4AM], Saturday:[6AM-4AM], Sunday:[6AM-11PM], Monday:[6AM-11PM], Tuesday:[6AM-11PM], Wednesday:[6AM-11PM]"
McDonald's,"Dallas, TX 75219",(214) 522-0697,https://www.google.com/maps?cid=13275587942724364623,"4439 Lemmon Ave, Dallas, TX 75219","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Irving, TX 75062",(972) 252-8508,https://www.google.com/maps?cid=17404880134665440460,"2410 N Story Rd, Irving, TX 75062","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Killeen, TX 76541",(254) 526-3104,https://www.google.com/maps?cid=9166690421234419955,"1105 S Fort Hood St, Killeen, TX 76541","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Fort Worth, TX 76111",(817) 834-2179,https://www.google.com/maps?cid=4437428288938292634,"3901 Airport Fwy, Fort Worth, TX 76111","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Dallas, TX 75211",(214) 330-0795,https://www.google.com/maps?cid=17135196461107903034,"2747 Fort Worth Ave, Dallas, TX 75211","Friday:[6AM-12AM], Saturday:[Open 24 hours], Sunday:[4AM-11PM], Monday:[6AM-11PM], Tuesday:[6AM-11PM], Wednesday:[6AM-11PM], Thursday:[6AM-11PM]"
McDonald's,"Fort Worth, TX 76140",(817) 293-1672,https://www.google.com/maps?cid=9219738250773940862,"8651 South Fwy, Fort Worth, TX 76140","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Odessa, TX 79761",(432) 362-0283,https://www.google.com/maps?cid=16119180359796006693,"5900 E Interstate 20, Odessa, TX 79761","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Kerrville, TX 78028",(830) 792-5575,https://www.google.com/maps?cid=17377194695062499799,"2128 Sidney Baker St, Kerrville, TX 78028","Friday:[6AM-10PM], Saturday:[6AM-10PM], Sunday:[6AM-10PM], Monday:[6AM-10PM], Tuesday:[6AM-10PM], Wednesday:[6AM-10PM], Thursday:[6AM-10PM]"
McDonald's,"Fort Worth, TX 76110",(817) 921-6315,https://www.google.com/maps?cid=1818661887672015056,"700 E Berry St, Fort Worth, TX 76110","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[6AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Austin, TX 78741",(512) 444-9229,https://www.google.com/maps?cid=16621589155332527133,"2426 E Riverside Dr, Austin, TX 78741","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Leander, TX 78641",(512) 259-9055,https://www.google.com/maps?cid=1694826546572900435,"1445 N US Hwy 183, Leander, TX 78641","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Cleburne, TX 76031",(817) 558-0604,https://www.google.com/maps?cid=15678772257794276165,"1435 W Henderson St, Cleburne, TX 76031","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Irving, TX 75060",(972) 253-4492,https://www.google.com/maps?cid=15478902217717574620,"302 W Irving Blvd, Irving, TX 75060","Friday:[5AM-2AM], Saturday:[5AM-2AM], Sunday:[5AM-12AM], Monday:[5AM-12AM], Tuesday:[5AM-12AM], Wednesday:[5AM-12AM], Thursday:[5AM-12AM]"
McDonald's,"Odessa, TX 79764",(432) 337-9338,https://www.google.com/maps?cid=1372769872473327327,"1347 W University Blvd, Odessa, TX 79764","Friday:[5AM-12AM], Saturday:[5AM-12AM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Fort Worth, TX 76115",(817) 924-0421,https://www.google.com/maps?cid=4058160795321738954,"4800 South Fwy, Fort Worth, TX 76115","Friday:[5AM-12AM], Saturday:[Open 24 hours], Sunday:[4AM-1AM], Monday:[5AM-1AM], Tuesday:[5AM-1AM], Wednesday:[5AM-1AM], Thursday:[5AM-1AM]"
McDonald's,"Waco, TX 76710",(254) 772-2082,https://www.google.com/maps?cid=17798103549206963925,"1225 N Valley Mills Dr, Waco, TX 76710","Friday:[5AM-11PM], Saturday:[5AM-11PM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Dallas, TX 75206",(214) 369-6256,https://www.google.com/maps?cid=12248363627796196790,"5960 Greenville Ave, Dallas, TX 75206","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Gatesville, TX 76528",(254) 865-8884,https://www.google.com/maps?cid=3214176757830619182,"2302 Main St, Gatesville, TX 76528","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
McDonald's,"Fort Worth, TX 76107",(817) 735-1970,https://www.google.com/maps?cid=15026425114000174287,"3300 Hulen St, Fort Worth, TX 76107","Friday:[5AM-11PM], Saturday:[5AM-11PM], Sunday:[5AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Burleson, TX 76028",(817) 295-3281,https://www.google.com/maps?cid=11347499720296086510,"986 N Burleson Blvd, Burleson, TX 76028","Friday:[4:30AM-12AM], Saturday:[4:30AM-12AM], Sunday:[4:30AM-11PM], Monday:[4:30AM-11PM], Tuesday:[4:30AM-11PM], Wednesday:[4:30AM-11PM], Thursday:[4:30AM-11PM]"
McDonald's,"Beeville, TX 78102",(361) 358-4770,https://www.google.com/maps?cid=7802153813236695926,"2301 N Saint Mary, Beeville, TX 78102","Friday:[5AM-12AM], Saturday:[Open 24 hours], Sunday:[4AM-11PM], Monday:[5AM-11PM], Tuesday:[5AM-11PM], Wednesday:[5AM-11PM], Thursday:[5AM-11PM]"
McDonald's,"Lubbock, TX 79423",(806) 745-7678,https://www.google.com/maps?cid=4849941472388921114,"2433 S Loop 289, Lubbock, TX 79423","Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours]"
